date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:06	61736/61736	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2014%20Mar%202017%2015:08:52%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Regular.woff	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Regular.woff	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:06	126792/126792	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Mar%202017%2015:08:50%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Light.ttf	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Light.ttf	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:09	21364/21364	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Mar%202017%2015:08:51%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.eot	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.eot	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:11	21364/21364	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Mar%202017%2015:08:51%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.eot?	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Mediumd41d.eot	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:14	50224/50224	---M--	200	added ('OK')	text/plain	date:Tue,%2014%20Mar%202017%2015:08:52%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.woff2	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.woff2	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:15	62980/62980	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2014%20Mar%202017%2015:08:51%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.woff	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.woff	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:19	126072/126072	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Mar%202017%2015:08:52%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Regular.ttf	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Regular.ttf	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:21	20966/20966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Mar%202017%2015:08:49%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Bold.eot	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Bold.eot	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:23	20966/20966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Mar%202017%2015:08:49%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Bold.eot?	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Boldd41d.eot	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:23	127488/127488	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Mar%202017%2015:08:51%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.ttf	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Medium.ttf	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:24	49976/49976	---M--	200	added ('OK')	text/plain	date:Tue,%2014%20Mar%202017%2015:08:50%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Bold.woff2	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/font/roboto/Roboto-Bold.woff2	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:25	211/211	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Mar%202017%2015:09:43%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/img/overlays/01.png	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/img/overlays/01.png	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
11:45:26	213/213	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Mar%202017%2015:09:43%20GMT	https://mdbootstrap.com/live/_MDB/templates/Admin/img/overlays/02.png	C:/My%20Web%20Sites/FAQs/mdbootstrap.com/live/_MDB/templates/Admin/img/overlays/02.png	(from https://mdbootstrap.com/live/_MDB/templates/Admin/css/mdb.css)
